event_id,index,farm_id,cow_id,ref_event_datetime,birth_date,breed,InseminationDate,PreviousHeatEventDate,PreviousHeatEventType,PreviousCalvingDate,GestationObsDate,GestationObs,SerialNumber,idAssignments,AssignmentBegin,AssignmentEnd,event_type,season,country,cattle_mode,rank
FR7968180936_2017-01-11,65,FR-17356029,FR7968180936,2017-01-11 12:00:00,2013-10-20T00:00:00,71,2017-01-11T12:00:00,2017-01-10T22:30:00,Confirmation,2016-09-25T12:00:00,2017-02-14T12:00:00,Constat de gestation positif,01U3N,392,2016-12-17T18:47:00,2017-02-14T10:37:00,artificial_insemination,hiver,FR,allaitant,vache
FR0200546406_2017-01-07,4,FR-02668063,FR0200546406,2017-01-07 12:00:00,2012-10-17T00:00:00,38,2017-01-07T10:00:00,2017-01-06T13:30:00,Confirmation,,2017-02-15T17:00:00,Constat de gestation positif,00BPR,141,2016-12-07T18:51:01,2017-10-26T09:36:34,artificial_insemination,hiver,FR,allaitant,vache
FR5627075503_2017-01-06,316,FR-56151039,FR5627075503,2017-01-06 12:00:00,2014-03-05T00:00:00,71,2017-01-06T09:00:00,2017-01-05T21:30:00,Confirmation,2016-11-11T12:00:00,2017-02-08T07:00:00,Constat de gestation positif,00FQW,605,2016-12-04T17:34:14,2017-04-06T09:31:19,artificial_insemination,hiver,FR,allaitant,genisse
FR0200546501_2017-01-04,8,FR-02668063,FR0200546501,2017-01-04 12:00:00,2014-10-31T00:00:00,38,2017-01-04T11:00:00,2017-01-03T19:30:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQ4,22,2016-10-19T16:39:00,2017-02-17T08:30:46,artificial_insemination,hiver,FR,allaitant,genisse
FR0200546507_2017-01-04,10,FR-02668063,FR0200546507,2017-01-04 12:00:00,2014-11-19T00:00:00,38,2017-01-04T11:00:00,2017-01-03T16:00:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQU,128,2016-12-07T19:18:09,2017-02-17T08:30:55,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075421_2016-12-30,291,FR-56151039,FR5627075421,2016-12-30 12:00:00,2011-10-15T00:00:00,71,2016-12-30T10:00:00,2016-12-29T23:30:00,Confirmation,2016-09-12T22:00:00,2017-02-08T08:00:00,Constat de gestation positif,00FR3,679,2016-12-03T16:24:24,2017-06-07T06:50:00,artificial_insemination,hiver,FR,allaitant,vache
FR0200546256_2016-12-28,0,FR-02668063,FR0200546256,2016-12-28 12:00:00,2009-03-07T00:00:00,38,2016-12-28T10:00:00,2016-12-27T13:00:00,Confirmation,2016-10-29T04:00:00,2017-02-01T10:00:00,Constat de gestation positif,00BQS,163,2016-12-08T07:33:20,2017-10-26T09:36:34,artificial_insemination,hiver,FR,allaitant,vache
FR0200546294_2016-12-28,1,FR-02668063,FR0200546294,2016-12-28 12:00:00,2010-01-02T00:00:00,38,2016-12-28T10:00:00,2016-12-27T17:00:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQO,159,2016-12-07T20:01:27,2017-10-26T09:36:34,artificial_insemination,hiver,FR,allaitant,vache
FR0200546497_2016-12-26,5,FR-02668063,FR0200546497,2016-12-26 12:00:00,2014-10-28T00:00:00,38,2016-12-26T10:00:00,2016-12-07T21:30:00,Prédiction,,2017-02-01T10:00:00,Constat de gestation positif,00BQ2,28,2016-10-19T16:38:00,2019-10-20T08:50:04,artificial_insemination,hiver,FR,allaitant,genisse
FR0200546520_2016-12-26,16,FR-02668063,FR0200546520,2016-12-26 12:00:00,2015-01-13T00:00:00,38,2016-12-26T10:00:00,2016-12-07T20:30:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQC,26,2016-10-19T16:43:00,2017-02-14T10:20:00,artificial_insemination,hiver,FR,allaitant,genisse
FR0200546365_2016-12-20,2,FR-02668063,FR0200546365,2016-12-20 12:00:00,2011-10-29T00:00:00,38,2016-12-20T11:00:00,2016-12-20T03:00:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BPY,142,2016-12-07T20:19:04,2019-10-20T08:51:13,artificial_insemination,hiver,FR,allaitant,vache
FR0200546527_2016-12-20,18,FR-02668063,FR0200546527,2016-12-20 12:00:00,2015-02-13T00:00:00,38,2016-12-20T09:00:00,,None,,2017-02-01T10:00:00,Constat de gestation positif,00BQE,19,2016-10-19T16:44:00,2019-10-20T08:50:17,artificial_insemination,hiver,FR,allaitant,genisse
FR0200546518_2016-12-19,15,FR-02668063,FR0200546518,2016-12-19 12:00:00,2015-01-07T00:00:00,38,2016-12-19T09:00:00,2016-11-13T13:00:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQB,21,2016-10-19T16:43:00,2017-02-14T10:19:00,artificial_insemination,hiver,FR,allaitant,genisse
FR5627075461_2016-12-18,304,FR-56151039,FR5627075461,2016-12-18 12:00:00,2012-10-30T00:00:00,71,2016-12-18T07:00:00,2016-12-17T14:30:00,Confirmation,2016-09-22T22:00:00,2017-01-31T09:00:00,Constat de gestation positif,015RU,653,2016-12-03T10:31:00,2017-02-17T09:38:43,artificial_insemination,hiver,FR,allaitant,vache
FR0200546517_2016-12-16,13,FR-02668063,FR0200546517,2016-12-16 12:00:00,2014-12-04T00:00:00,38,2016-12-16T09:00:00,2016-12-02T22:00:00,Confirmation,,2017-02-01T10:00:00,Constat de gestation positif,00BQA,24,2016-10-19T16:42:00,2017-02-14T10:18:00,artificial_insemination,hiver,FR,allaitant,genisse
FR1733538603_2016-04-05,57,FR-17356029,FR1733538603,2016-04-05 12:00:00,2014-07-28T00:00:00,71,2016-04-05T12:00:00,2016-04-04T16:00:00,Confirmation,,2016-05-10T12:00:00,Constat de gestation positif,01RS3,168,2016-03-23T10:52:13,2016-05-11T07:42:00,artificial_insemination,printemps,FR,allaitant,genisse
FR4465920068_2016-03-11,155,FR-44187101,FR4465920068,2016-03-11 12:00:00,2014-02-27T00:00:00,79,2016-03-11T12:00:00,2016-03-10T22:00:00,Confirmation,,2016-04-29T12:00:00,Constat de gestation positif,00OWC,483,2016-02-15T19:14:41,2016-03-21T15:41:47,artificial_insemination,printemps,FR,allaitant,genisse
FR8574622175_2016-02-20,458,FR-85300482,FR8574622175,2016-02-20 12:00:00,2013-07-28T00:00:00,38,2016-02-20T12:00:00,2016-02-20T01:30:00,Confirmation,,2016-04-04T12:00:00,Constat de gestation positif,00XED,855,2015-11-05T12:21:00,2016-04-08T10:32:25,artificial_insemination,hiver,FR,allaitant,genisse
FR8574622178_2015-12-19,459,FR-85300482,FR8574622178,2015-12-19 12:00:00,2013-08-10T00:00:00,38,2015-12-19T12:00:00,2015-12-18T12:00:00,Confirmation,,2016-02-03T12:00:00,Constat de gestation positif,00XCV,848,2015-11-05T16:19:32,2016-02-25T11:05:35,artificial_insemination,hiver,FR,allaitant,genisse
FR8574622183_2015-12-14,460,FR-85300482,FR8574622183,2015-12-14 12:00:00,2013-08-17T00:00:00,38,2015-12-14T12:00:00,2015-12-14T00:00:00,Confirmation,,2016-02-03T12:00:00,Constat de gestation positif,018D0,843,2015-11-05T12:18:00,2016-02-25T11:06:17,artificial_insemination,hiver,FR,allaitant,genisse
FR8502826140_2015-03-24,433,FR-85013132,FR8502826140,2015-03-24 12:00:00,2008-09-24T00:00:00,38,2015-03-24T12:00:00,2015-03-23T20:00:00,Confirmation,,2015-05-12T12:00:00,Constat de gestation positif,01EFW,248,2015-03-04T23:45:00,2019-10-19T19:22:41,artificial_insemination,printemps,FR,allaitant,vache
FR4465920056_2015-03-16,154,FR-44187101,FR4465920056,2015-03-16 12:00:00,2013-04-26T00:00:00,79,2015-03-16T12:00:00,,None,,2015-05-07T12:00:00,Constat de gestation positif,01JQU,337,2015-01-30T17:24:50,2015-04-04T19:55:16,artificial_insemination,printemps,FR,allaitant,genisse
FR5944627695_2015-03-03,409,FR-59667028,FR5944627695,2015-03-03 12:00:00,2013-03-03T00:00:00,25,2015-03-03T12:00:00,2015-03-02T20:30:00,Confirmation,,2015-04-03T12:00:00,Constat de gestation positif,01IL6,37,2015-02-07T08:31:00,2015-04-04T09:32:48,artificial_insemination,printemps,FR,allaitant,genisse
FR5944517479_2015-02-19,381,FR-59375025,FR5944517479,2015-02-19 12:00:00,2011-02-05T00:00:00,25,2015-02-19T23:00:00,,None,2014-11-09T12:00:00,2015-04-15T12:00:00,Constat de gestation positif,01JXJ,34,2015-02-01T13:48:08,2018-11-06T17:58:05,artificial_insemination,hiver,FR,allaitant,vache
FR5944517483_2015-02-17,382,FR-59375025,FR5944517483,2015-02-17 12:00:00,2011-03-31T00:00:00,25,2015-02-17T23:00:00,,None,,2015-04-15T12:00:00,Constat de gestation positif,01JXH,16,2015-01-21T08:47:00,2018-11-06T17:58:05,artificial_insemination,hiver,FR,allaitant,vache
FR5944627584_2015-02-17,407,FR-59667028,FR5944627584,2015-02-17 12:00:00,2011-06-19T00:00:00,25,2015-02-17T12:00:00,2015-02-16T11:00:00,Confirmation,,2015-04-03T12:00:00,Constat de gestation positif,01ILE,7,2015-01-13T07:03:44,2017-07-27T09:22:26,artificial_insemination,hiver,FR,allaitant,vache
FR5944627732_2015-02-17,410,FR-59667028,FR5944627732,2015-02-17 12:00:00,2013-10-29T00:00:00,25,2015-02-17T12:00:00,,None,,2015-04-03T12:00:00,Constat de gestation positif,01ILF,2,2015-01-12T16:47:27,2015-04-04T09:18:00,artificial_insemination,hiver,FR,allaitant,genisse
FR5944627595_2015-02-14,408,FR-59667028,FR5944627595,2015-02-14 12:00:00,2011-09-07T00:00:00,25,2015-02-14T12:00:00,2015-02-14T01:30:00,Confirmation,2015-01-17T12:00:00,2015-04-03T12:00:00,Constat de gestation positif,01ILK,22,2015-01-18T07:57:18,2018-01-29T17:31:54,artificial_insemination,hiver,FR,allaitant,vache
FR8502826225_2015-01-11,434,FR-85013132,FR8502826225,2015-01-11 12:00:00,2011-09-02T00:00:00,38,2015-01-11T12:00:00,,None,,2015-03-06T12:00:00,Constat de gestation positif,01EGI,205,2015-01-08T16:52:00,2015-03-04T21:10:00,artificial_insemination,hiver,FR,allaitant,vache
FR8502826236_2015-01-10,435,FR-85013132,FR8502826236,2015-01-10 12:00:00,2011-09-18T00:00:00,38,2015-01-10T12:00:00,,None,,2015-03-06T12:00:00,Constat de gestation positif,01EG9,207,2015-01-09T15:50:40,2015-03-04T21:11:00,artificial_insemination,hiver,FR,allaitant,vache
